Trd, 000462.225, 113.0
Trd, 000462.475, 98.0
Trd, 000462.675, 89.0
Trd, 000465.900, 112.0
Trd, 000470.500, 123.0
Trd, 000472.050, 113.0
Trd, 000472.775, 97.0
Trd, 000475.075, 122.0
Trd, 000480.000, 85.0
Trd, 000481.150, 89.0
Trd, 000481.600, 80.0
Trd, 000483.600, 79.0
Trd, 000485.250, 92.0
Trd, 000485.675, 128.0
Trd, 000486.550, 71.0
Trd, 000488.625, 85.0
Trd, 000496.450, 122.0
Trd, 000497.050, 134.0
Trd, 000498.450, 108.0
Trd, 000498.650, 136.0
Trd, 000503.100, 106.0
Trd, 000503.700, 119.0
Trd, 000505.850, 91.0
Trd, 000510.750, 86.0
Trd, 000510.775, 102.0
Trd, 000516.075, 97.0
Trd, 000516.600, 76.0
Trd, 000516.725, 85.0
Trd, 000517.475, 102.0
Trd, 000520.350, 109.0
Trd, 000521.600, 117.0
Trd, 000521.875, 91.0
Trd, 000522.650, 76.0
Trd, 000523.600, 122.0
Trd, 000524.000, 89.0
Trd, 000528.225, 118.0
Trd, 000530.425, 106.0
Trd, 000532.650, 127.0
Trd, 000537.100, 76.0
Trd, 000537.450, 86.0
Trd, 000538.250, 112.0
Trd, 000543.550, 68.0
Trd, 000543.750, 99.0
Trd, 000545.000, 114.0
Trd, 000546.550, 66.0
Trd, 000550.750, 85.0
Trd, 000557.500, 81.0
Trd, 000559.950, 86.0
Trd, 000560.375, 74.0
Trd, 000562.625, 112.0
Trd, 000564.700, 106.0
Trd, 000565.025, 118.0
Trd, 000567.050, 107.0
Trd, 000569.300, 126.0
Trd, 000570.200, 96.0
Trd, 000571.000, 97.0
Trd, 000572.650, 91.0
Trd, 000573.600, 96.0
Trd, 000575.675, 103.0
Trd, 000581.275, 124.0
Trd, 000582.900, 121.0
Trd, 000586.725, 76.0
Trd, 000587.550, 87.0
Trd, 000589.250, 75.0
Trd, 000591.700, 99.0
Trd, 000591.950, 116.0
Trd, 000593.300, 75.0
Trd, 000597.425, 83.0
